1	0.0011869289955939166
2	0.0011235335041419603
3	0.0031620899972040206
4	0.0028095380039303564
5	0.0024398859968641773
6	0.00574360149767017
7	0.005866528503247537
8	0.007656753499759361
9	0.006197888993483502
10	0.0059999020013492554
11	0.005695428502804134
12	0.015315965007175691
13	0.013635727496875916
14	0.013257473998237401
15	0.013530088508559857
16	0.013861979001376312
17	0.01296469650696963
18	0.014006385506945662
19	0.013280790495628025
20	0.015158656002313364
21	0.013544796995120123
22	0.01320361749822041
23	0.015381415490992367
24	0.014278593502240255
25	0.031781275509274565
26	0.030496181498165242
27	0.030385453996132128
28	0.02944381550332764
29	0.03268416999344481
30	0.030541199004801456
31	0.03082433300005505
32	0.03349797249393305
33	0.029827827507688198
34	0.03063891350029735
35	0.03268706001108512
36	0.03272451399243437
37	0.030634460992587265
38	0.029793589004839305
39	0.030125503493763972
40	0.030219087995646987
41	0.03106254749582149
42	0.030487281001114752
43	0.031280484501621686
44	0.03076379599951906
45	0.030043158505577594
46	0.03193193550396245
47	0.03059654949902324
48	0.03282768249482615
49	0.030788340991421137
50	0.030835188008495606
51	0.06583007799781626
52	0.06744482800422702
53	0.06872090499382466
54	0.06698636100190924
55	0.06649290500354255
56	0.06744271099887555
57	0.0658569270017324
58	0.07109816450247308
59	0.06743666099646362
60	0.0689965889978339
61	0.06766221149155172
62	0.0691911274989252
63	0.06725188450218411
64	0.07141271999716992
65	0.06412681950314436
66	0.06912720200489275
67	0.06756177050556289
68	0.06663122750615003
69	0.07209248049912276
70	0.06914306199905695
71	0.07113893100176938
72	0.06563763150188606
73	0.06859879250259837
74	0.06697726899437839
75	0.07079528900794685
76	0.06532533049903577
77	0.06754856299812673
78	0.06786131500120973
79	0.07114260500384262
80	0.06986233649513451
81	0.0689488429998164
82	0.06921011599479243
83	0.0676530500059016
84	0.071092142505222
85	0.06756131849397207
86	0.07046369800082175
87	0.06978438600344816
88	0.06894573850149754
89	0.06805673400231171
90	0.07043661450006766
91	0.06809680299920728
92	0.07396623699605698
93	0.07122077999520116
94	0.07089797999651637
95	0.07219414950668579
96	0.07093746149621438
97	0.06779693649878027
98	0.07094858450000174
99	0.06927244798862375
100	0.07281083799898624
101	0.07099016950087389
102	0.1446874850007589
103	0.14707761550380383
104	0.15292954549659044
105	0.1492022754973732
106	0.15013340449513635
107	0.14993448099994566
108	0.15364044599846238
109	0.14864430849411292
110	0.15290554000239354
111	0.15132982750219526
112	0.14947347600536887
113	0.15185214000666747
114	0.15363832049479242
115	0.15509122149524046
116	0.1614991015085252
117	0.1581577590040979
118	0.1536630760092521
119	0.15553283850022126
120	0.15592679249675712
121	0.15589019199978793
122	0.15237516498746118
123	0.15606422100245254
124	0.15716996699484298
125	0.15910520950274076
126	0.15418633650551783
127	0.16106822100118734
128	0.15914752499520546
129	0.15196556849696208
130	0.16072017699480057
131	0.1563866675060126
132	0.15481213849852793
133	0.1539649019978242
134	0.15062257050158223
135	0.1496503074959037
136	0.15118025600531837
137	0.15295545799745014
138	0.15357655450497987
139	0.15207793899753597
140	0.1509278399971663
141	0.15037910549290245
142	0.15301195749634644
143	0.15612577350111678
144	0.15689017250406323
145	0.15466624600230716
146	0.15554728899587644
147	0.15361717500491068
148	0.1490120050002588
149	0.14991412699600914
150	0.15392920049634995
151	0.1526779505002196
152	0.15179229399655014
153	0.15190767949388828
154	0.15521235249616439
155	0.1507209060000605
156	0.15222235450346489
157	0.15639919249952072
158	0.1552711004987941
159	0.1497223420010414
160	0.1522250010020798
161	0.15045218150044093
162	0.14819170699774986
163	0.14900228699843865
164	0.15201592849189183
165	0.15373754400206963
166	0.15174230349657591
167	0.15301032450224739
168	0.15296363750530872
169	0.15326625749730738
170	0.15194651199999498
171	0.15146583199384622
172	0.1531903740033158
173	0.15186034150246996
174	0.15313242700358387
175	0.15090393500577193
176	0.15456683950469596
177	0.15152734849834815
178	0.15134213699639076
179	0.15071809699293226
180	0.15358451899373904
181	0.15139564200217137
182	0.16435344999626977
183	0.1564343855061452
184	0.15913825249299407
185	0.15134881150152069
186	0.15070806600124342
187	0.1528127984929597
188	0.15408180399390403
189	0.15430808749806602
190	0.15582334300415823
191	0.15304654599458445
192	0.15250177901179995
193	0.15186197349976283
194	0.15217433200450614
195	0.15438842499133898
196	0.15631487199425464
197	0.1612821829985478
198	0.1601769110056921
199	0.1873346805004985
200	0.2116093980075675
